9.48153782478,394.853786783
6.87854647946,238.295702154
9.43652445023,393.053668893
3.57269352463,55.6661552309
1.07959573589,13.5375153043
9.48756296758,395.101229556
1.32166184232,21.4547387135
2.46812938542,43.8554251387
2.26110276508,41.9876399814
1.91071946157,36.8943211671
2.36291394625,42.9808774002
0.938525756747,9.10536431776
1.49876758216,26.9002759605
3.78791243989,60.3696161471
2.68599666844,45.4012733892
0.362907087091,3.21455854707
1.45556056449,25.6195633836
9.76244967995,407.708763921
0.280170377627,7.01596199934
8.76152911946,368.371868227
1.78160809977,34.239813221
5.30555020087,116.325544913
2.07345596265,39.6159745208
2.56851345732,44.6109623574
3.5066600141,54.4138399329
1.74642903481,33.4458535269
4.90484432223,97.7628982495
7.8276913369,321.332732265
7.57334185909,302.065450949
9.70840977014,405.190558012
4.01968701523,66.4780133554
0.752718022273,4.15765564489
5.98065026078,158.494363004
8.00627707,333.079296594
0.155933892591,20.9382631967
3.23788459786,50.3032566744
9.14441140321,381.926989823
9.01504068661,377.334890676
7.92381747572,327.924217532
7.17697724009,266.999217936
6.49421776273,201.71053962
4.72860642553,90.5959493046
3.05149044221,48.227620401
3.95780784167,64.7622731339
5.63591808366,134.956439905
6.16859549964,173.234699597
8.94478883152,374.974386015
6.63136350126,214.493240471
4.66756541688,88.2300549973
1.96249352298,37.8452036891
4.03426407512,66.9073814073
0.688251103848,2.85487922527
1.37009911683,22.9965388357
9.32415632048,388.505555903
4.2597608571,73.8303179852
4.18269959554,71.3749578662
7.57686432517,302.334796875
8.62366933951,363.370538637
0.114455346666,30.6927847332
2.5898717269,44.7449903675
5.13573809608,108.003601293
9.09078961872,379.992518826
5.92760309994,154.536367235
1.87533831638,36.2107582816
2.81456976819,46.2963212563
3.52034751974,54.6809830838
5.24055249927,113.022182332
5.00147297067,101.918229969
4.2433147486,73.285728802
9.77856549157,408.692130382
5.39515106356,121.025213354
2.69742543743,45.48789016
6.10742028477,168.302941235
7.27675200772,276.160566906
7.631145154,306.714120782
5.80520140584,145.946422279
7.22204650445,271.200654111
2.38220647529,43.1640429913
6.47254008914,199.736977798
0.533077497097,1.14949232148
1.66372787512,31.4401950188
3.46971702017,53.7815838051
5.85171256045,149.124907935
2.4053348666,43.3449013155
8.50727100511,358.556487677
9.51420900436,396.233192297
0.626125469195,1.89039098153
3.09091100773,48.6269182529
3.98819468157,65.6137806133
4.69465090054,89.3018033657
2.43720927124,43.6126725779
3.03756045951,48.0965413271
5.15317126333,108.816398578
6.66355520179,217.533666501
5.75300570652,142.404786276
4.57745245395,84.8800675272
9.76553457566,407.853039869
5.60993729438,133.326175588
9.59467018122,399.699149708
